,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,repeating,redshift,fre_width,fre_width_ob,rest_width,energy,bright_temp,log_fre_width,log_redshift,log_rest_width,log_energy,log_bright_temp
308,FRB20190212C,-9999,-9999,172.57,28.14,72.02,1012.6,0.0,8.2,0.0,14.2,1016.45,994.1,997.9,20.639999999999997,0.0101,0.7,12.2,0,0.00442,3.25,-7.4,800.2,400.2,498.1,1598185.709,1589609,0,1.0308764698485808,812.3505879394323,400.00000000000006,2.1764002220822176,1.8752106679560407e+41,1.8747624579009893e+28,2.9097434991273095,0.013206626799195374,-2.662261238450255,41.27305006501913,28.272946248192696
309,FRB20190212D,-9999,-9999,178.83,66.72,49.47,1145.2,0.0,5.0,0.0,10.6,1139.765,1104.4,1113.0,21.63,0.0159,0.42,5.7,0,0.00105,-4.2,-0.3,681.6,400.2,400.2,1767432.098,1765625,0,1.1556977057522404,606.6133343986805,281.40000000000003,0.4870812810155112,8.787611561419318e+40,1.980742314323923e+28,2.7829119526151285,0.06284425113278197,-3.3123985604464634,40.9438708515643,28.296827979452498
310,FRB20190212A,190212.J18+81,FRB20190212A,276.14,81.43,27.8,300.9,10.4,4.5,24.8,9.9,301.784,248.9,253.0,5.8999999999999995,0.0033,0.41,3.1,0,0.00276,8.8,-28.9,618.2,400.2,466.3,427573.457,425594,1,0.188843388314456,259.1678586525515,218.00000000000006,2.3215841776376718,1.3871664049494007e+39,4.76845227641846e+27,2.413581140426294,-0.7238982158606211,-2.634215564756471,39.14212856231079,27.678377440490046
311,FRB20190213A,190213.J02+20,FRB20190213A,31.72,20.08,-39.38,650.2,0.0,4.6,0.0,9.9,651.06,608.0,616.6,14.75,0.00286,0.45,2.3,0,0.00151,4.8,-53.0,515.9,400.2,418.9,666038.794,666665,1,0.6004538565234111,185.17251119975865,115.69999999999999,0.9434823714818622,1.0065822249339e+40,1.1296549195674324e+28,2.267576516253428,-0.22152036149545778,-3.0252662100085095,40.002849256995674,28.052945797982954
312,FRB20190213C,-9999,-9999,64.26,45.0,-4.02,357.5,0.0,1.1,0.0,2.1,357.0634,181.1,120.3,1.97,0.00081,0.62,1.09,0,0.000646,-0.2,0.6,800.2,400.2,800.2,447850.544,447482,0,0.10532050735945987,442.128202943784,400.00000000000006,0.5844458649765332,2.5257813299189733e+38,6.627654060653277e+27,2.6455482190275523,-0.9774870574383295,-3.233255709704506,38.402395748705324,27.82135983175239
313,FRB20190213B,-9999,FRB20190212A,276.14,81.43,27.8,302.5,10.4,4.5,24.8,9.9,301.3128,248.5,252.5,2.9499999999999997,0.00068,0.92,4.2,0,0.00074,58.0,-62.0,775.6,526.8,639.2,649199.645,647508,1,0.1883597489041662,295.66390552735663,248.80000000000007,0.6227070554033688,2.562667334533429e+39,2.2657053186052944e+28,2.4707983093516397,-0.7250118971718068,-3.2057162136018826,39.40869223312403,28.355203424139106
314,FRB20190213B,-9999,FRB20190212A,276.14,81.43,27.8,302.5,10.4,4.5,24.8,9.9,301.3128,248.5,252.5,2.9499999999999997,0.00068,0.92,4.2,1,0.00028,68.0,-136.0,585.9,451.5,514.3,649199.645,647508,1,0.1883597489041662,159.7155502527199,134.39999999999998,0.23561888582830168,2.0619208544282584e+39,3.499805490280641e+28,2.203347202050665,-0.7250118971718068,-3.6277899019906394,39.31427199113918,28.544043908108794
315,FRB20190213D,-9999,-9999,336.45,52.71,-4.08,1344.1,0.0,2.2,0.0,4.2,1346.8476,1112.3,1097.9,1.97,0.0007,1.0,2.2,0,0.000626,26.2,-25.3,800.2,496.6,671.4,419030.878,417690,0,1.1646912072082491,657.2002505084245,303.6,0.28918674308625175,5.775744379587026e+40,2.0503868375266253e+30,2.8176977203053335,0.06621079679402901,-3.538821619871461,40.761607964168334,30.31183580522852
316,FRB20190214A,-9999,-9999,96.09,66.24,22.03,498.2,0.0,12.4,0.0,21.2,497.68,427.9,421.2,23.59,0.017,0.46,8.8,0,0.0145,0.1,0.0,800.2,400.2,800.2,1547720.87,1536410,0,0.39803761460826104,559.2150458433046,400.00000000000006,10.37168088217926,3.1573897764324013e+40,5.3098080302638214e+26,2.747578847714052,-0.40007588509989517,-1.9841508541511146,40.49932819839673,26.725078819969568
317,FRB20190214C,-9999,-9999,218.87,19.36,64.93,533.8,0.0,4.3,0.0,7.8,533.112,511.0,510.9,6.88,0.00108,1.02,5.2,0,0.00168,4.9,-16.7,671.7,400.2,463.1,436517.402,434105,0,0.4919973072689966,405.07726892353264,271.50000000000006,1.1260073941253488,1.672038808050431e+40,6.399837499749823e+28,2.607537873255034,-0.3080372741460873,-2.948458757604305,40.22324635320262,28.806168946818588
318,FRB20190215B,-9999,-9999,335.04,45.34,-9.78,273.4,0.0,1.3,0.0,2.3,274.6295,138.4,148.5,1.97,0.00092,2.2,5.6,0,0.000864,-1.27,-2.09,800.2,400.2,400.2,449923.001,444442,0,0.05076479890753949,420.30591956301583,400.00000000000006,0.8222582264825437,1.4724837662177328e+38,2.133282884656616e+28,2.6235655066255874,-1.2944373298288823,-3.0849917728187317,38.16805051549247,28.329048449026267
319,FRB20190216A,-9999,FRB20181017A,256.33,68.28,34.8,1268.1,0.0,25.3,0.0,47.3,1282.37,1239.5,1245.4,122.88000000000001,0.0234,0.91,47.0,0,0.02051,20.4,-50.8,605.3,400.2,489.2,4231616.655,4216569,1,1.3106146608993314,473.9070669504528,205.09999999999997,8.876425977500356,1.126464059001208e+42,1.1317906675267911e+27,2.6756931849912386,0.11747502178589653,-2.051761864254506,42.05171733966708,27.053766108526393
320,FRB20190217A,-9999,-9999,94.88,43.11,12.79,797.4,0.0,1.1,0.0,2.0,798.1092,687.4,650.5,7.86,0.00315,0.29,1.19,0,0.00086,3.4,-6.4,800.2,400.2,521.5,667833.483,670313,0,0.6887509661085555,675.5003864434224,400.00000000000006,0.5092521142899632,8.571204006674402e+39,2.186813886904468e+28,2.82962560181134,-0.16193777895639042,-3.29306715923981,39.93304183204309,28.339811823124602
321,FRB20190217B,-9999,-9999,22.58,26.95,-35.12,847.6,0.0,4.9,0.0,8.9,846.212,800.4,809.2,26.540000000000003,0.0079,0.54,6.0,0,0.00066,-3.3,0.9,800.2,400.2,400.2,992471.916,991033,0,0.8143041207326129,725.7216482930453,400.00000000000006,0.36377583694926136,4.64675002954855e+40,8.49739319927904e+27,2.8607700782889056,-0.08921336748285107,-3.439166151419075,40.667149310372636,27.92928571479611
322,FRB20190218A,-9999,-9999,184.05,56.42,60.04,1282.7,0.0,1.9,0.0,3.5,1285.129,1253.7,1262.4,2.9499999999999997,0.0017,0.54,1.65,0,0.00141,1.7,-4.5,800.2,400.2,483.6,448461.437,448698,0,1.3270435841815678,930.8174336726272,400.00000000000006,0.6059190337407899,4.002630034463265e+40,1.220897886380442e+30,2.9688645087755403,0.12288518666150927,-3.217585404792198,40.60234544985617,30.086679341884263
323,FRB20190218B,-9999,-9999,268.7,17.93,20.34,549.9,0.0,8.8,0.0,14.9,547.868,466.3,482.5,17.69,0.0141,0.57,5.9,0,0.00205,46.2,-60.0,715.2,483.4,588.0,1779049.703,1775353,0,0.44161576195228447,334.1665336205396,231.80000000000007,1.4220155287590788,1.9279088758096458e+40,2.685645509930597e+27,2.5239629536612047,-0.35495543435779886,-2.8470956609778733,40.2850865027679,27.429048687691946
324,FRB20190218C,-9999,-9999,156.96,77.95,36.62,318.6,2.3,0.5,4.1,1.0,319.32387,275.6,282.8,0.98,0.0001113,19.0,31.0,0,0.000206,3.08,-16.09,643.0,400.2,440.4,212632.236,191513,0,0.22091933242686163,296.43921391324204,242.8,0.168725315857295,1.8108382918238997e+40,1.241093437601949e+31,2.471935652949897,-0.6557662777956731,-3.772819750177524,40.25787966947242,31.093804479248405
325,FRB20190219A,-9999,-9999,105.78,43.13,20.17,655.1,0.0,0.4,0.0,0.7,657.1942,578.4,562.1,3.93,0.0017,0.305,0.96,0,0.001592,-2.69,-0.2,800.2,400.2,400.2,440703.501,439578,0,0.5674523134961965,626.9809253984787,400.00000000000006,1.015660882498588,3.575638946541932e+39,1.0526715766670503e+29,2.7972543285178046,-0.24607062903463242,-2.993251273788192,39.55335365904979,29.022292896647134
326,FRB20190219B,-9999,-9999,246.3,57.92,41.91,1675.7,0.0,8.7,0.0,14.5,1681.11,1643.4,1650.5,10.81,0.0164,1.1,14.4,0,0.00242,6.44,-7.6,800.2,400.2,612.2,1891389.949,1885097,0,1.7905791229098995,1116.23164916396,400.00000000000006,0.8672035063017762,7.695012286060565e+41,2.0111067881130575e+29,3.0477543321587834,0.2529935165704486,-3.06187897485039,41.88620931757413,29.303435131888094
327,FRB20190219C,-9999,-9999,349.67,49.21,-10.91,805.5,0.0,3.5,0.0,6.5,806.688,682.6,684.6,4.92,0.0026,0.4,1.96,0,0.00208,8.2,-9.6,800.2,400.2,613.5,408739.579,407962,0,0.6834186263288327,673.3674505315331,400.00000000000006,1.235580958573581,1.6348195790143731e+40,5.4755383932094e+28,2.8282521194827273,-0.16531318883606563,-2.9081287931920032,40.213469830291686,28.73842682848094
328,FRB20190220A,-9999,-9999,237.21,74.16,37.76,215.1,4.1,0.6,8.7,1.3,216.12,175.2,181.7,1.97,0.000237,0.34,0.68,0,0.00055,-3.3,-3.3,642.4,400.2,400.2,445643.623,443225,0,0.09788463753370258,265.90765921066276,242.2,0.5009633810302007,6.786432811244941e+37,1.2513385894910652e+28,2.4247308469405175,-1.009285463026977,-3.3001940186392402,37.831641553738415,28.097374837792227
329,FRB20190221A,-9999,-9999,132.6,9.9,30.89,224.8,0.0,2.1,0.0,3.5,223.806,170.9,172.7,2.9499999999999997,0.000408,1.23,2.33,0,0.00097,5.1,-23.9,606.5,400.2,444.8,407933.415,404921,0,0.09244586761952919,225.3715824899089,206.3,0.8879158489689359,2.3000734104245465e+38,1.4543853963527432e+28,2.352899154186243,-1.0341124972700473,-3.0516281919468464,38.36174169742347,28.162679505100073
330,FRB20190221B,-9999,-9999,286.77,27.86,9.17,394.7,0.0,4.8,0.0,8.2,393.124,227.6,240.0,6.88,0.0049,0.69,5.6,0,0.00394,-0.3,-2.4,800.2,400.2,400.2,665362.285,666666,0,0.16295125386778825,465.18050154711534,400.00000000000006,3.3879321999922145,1.5874954672961835e+39,5.914151061480095e+27,2.6676215025999097,-0.787942293402173,-2.470065289446373,39.200712493944444,27.771892413245453
331,FRB20190221C,-9999,-9999,316.15,54.67,5.14,2038.0,0.0,5.9,0.0,9.9,2042.3,1821.7,1669.6,14.75,0.0131,0.59,7.1,0,0.00118,16.2,-16.0,800.2,454.9,664.9,1405823.298,1404473,0,2.0117307075794977,1039.9506133272007,345.30000000000007,0.391801297848557,5.074243992511145e+41,6.048378411610317e+28,3.0170127153865174,0.3035698451515005,-3.4069341297309377,41.70537134622303,28.781638954605118
332,FRB20190221D,-9999,-9999,24.81,60.93,-1.4,473.9,0.0,1.5,0.0,2.5,473.7873,284.2,183.3,1.97,0.00095,0.65,1.13,0,0.000774,0.3,-2.4,800.2,400.2,427.2,442040.925,443834,0,0.23116921188881218,492.46768475552494,400.00000000000006,0.6286706916692296,7.031829388081126e+38,1.2263206423825828e+29,2.692377737792399,-0.6360700076095032,-3.2015767857815445,38.847068324990374,29.08860403870668
333,FRB20190222B,-9999,-9999,160.69,19.62,59.62,498.2,0.0,3.1,0.0,6.1,497.619,464.4,475.4,21.63,0.00526,0.4,4.4,0,0.00152,-1.8,-10.2,593.5,400.2,400.2,894734.087,891321,0,0.43946661968952067,278.24889758598437,193.3,1.0559466813671925,9.687551093118752e+39,2.694039841052274e+27,2.4444334523480857,-0.35707410679088547,-2.97635801037476,39.98621400603318,27.43040401403775
334,FRB20190222C,-9999,-9999,239.18,40.03,49.81,522.5,0.0,0.8,0.0,1.3,524.0071,494.5,497.8,1.97,0.00074,0.44,0.83,0,0.000676,9.3,-53.9,536.4,400.2,436.3,449262.018,448090,0,0.4734378057802366,200.6822291472682,136.2,0.4587909970465529,2.3229463392801978e+39,3.504714580548811e+29,2.3025089164586694,-0.32473706498283306,-3.338385112940267,39.3660391775903,29.544652655358327
335,FRB20190222A,190222.J2052+69,FRB20190222A,313.06,69.83,15.88,462.6,0.0,7.5,0.0,14.0,460.169,373.0,359.4,8.85,0.000898,1.7,11.8,0,0.001839,39.1,-182.9,498.2,400.2,445.3,424328.618,417081,1,0.3351117445430983,130.8409509652236,98.0,1.3774127952333624,1.6502469763647098e+40,3.1535390843243673e+28,2.116743691960497,-0.47481035133250016,-2.8609358870299246,40.21754894569611,28.498798217920495
336,FRB20190222D,-9999,-9999,313.9,26.57,-11.92,894.5,0.0,1.4,0.0,2.5,895.2976,779.7,806.6,0.98,0.00074,0.79,0.86,0,0.000601,4.8,-6.4,800.2,400.2,583.6,441186.694,440794,0,0.7912870868326082,716.5148347330435,400.00000000000006,0.3355129417377205,9.170383799861225e+39,4.0480431772323583e+30,2.855225186465403,-0.10166592155051664,-3.474290723134701,39.962387512188435,30.60724513612763
337,FRB20190223A,-9999,-9999,64.72,87.65,25.66,389.8,2.3,1.7,4.7,3.5,389.2365,331.1,332.5,3.93,0.00087,0.47,1.58,0,0.000763,21.8,-103.0,516.5,400.2,444.8,383741.65,383642,0,0.28645734148762314,149.61498881501058,116.30000000000001,0.593101671849988,1.595137698486348e+39,3.2024805328626054e+28,2.174975104448003,-0.5429400429318876,-3.2268708517646743,39.20279817899919,28.505486498449184
338,FRB20190223B,-9999,-9999,311.62,60.56,10.76,535.4,0.0,1.5,0.0,2.5,536.5143,411.8,371.8,1.97,0.0008,0.55,0.84,0,0.000654,9.8,-10.5,800.2,400.2,638.6,445569.291,444442,0,0.379667611681502,551.8670446726009,400.00000000000006,0.4740272181956365,2.181312897520788e+39,1.2963108638163087e+29,2.7418344604827887,-0.4205964496549145,-3.324196720830559,39.33871796723844,29.112709160678893
339,FRB20190224A,-9999,-9999,60.53,83.39,22.58,821.7,15.1,6.6,28.2,12.2,818.4,752.9,749.5,16.71,0.00577,0.63,8.5,0,0.00204,2.6,-60.0,497.5,400.2,408.9,801208.626,800121,0,0.7615050812631177,171.39444440690136,97.30000000000001,1.158100548047913,5.879489284578543e+40,2.094035212953849e+28,2.2339967405595846,-0.11832719441963843,-2.9362537328653335,40.76933960319819,28.320983980429244
340,FRB20190224B,-9999,-9999,268.24,82.57,28.76,839.5,2.3,0.9,4.3,1.8,839.3674,788.0,792.3,1.97,0.00075,2.0,4.5,0,0.000639,2.2,-6.6,800.2,400.2,472.7,382751.887,380602,0,0.8005144481097387,720.2057792438957,400.00000000000006,0.35489856839019035,3.978013995516976e+40,3.956594239245408e+30,2.8574566020167484,-0.09663082529657623,-3.4498957525303857,40.59966630673339,30.597321514331654
341,FRB20190224C,-9999,-9999,124.05,19.78,27.2,495.0,0.0,5.5,0.0,10.3,497.4,437.5,429.2,7.86,0.00948,1.37,7.9,0,0.00029,7.6,-6.1,800.2,404.7,747.4,1085203.693,1082233,0,0.40896182597785724,557.2444021742426,395.50000000000006,0.20582530672804583,2.7998400086701183e+40,1.7268288800922593e+28,2.7460457144478374,-0.38831722876749086,-3.686501228715186,40.44713321515046,28.23724930333831
342,FRB20190224D,-9999,-9999,331.89,89.05,26.41,752.1,4.0,2.8,7.0,5.0,752.9522,696.7,698.9,1.97,0.00072,2.75,6.1,0,0.000673,6.96,-12.3,800.2,400.2,531.6,400383.823,400058,0,0.6990814577155666,679.6325830862268,400.00000000000006,0.3960963713328116,4.6158345050051185e+40,3.2741057607840576e+30,2.8322741917322336,-0.15547221685054563,-3.4021991361802946,40.66425022933929,30.51509270396507
343,FRB20190224E,-9999,-9999,183.04,61.54,54.96,435.1,0.0,1.1,0.0,1.7,435.8612,402.8,411.4,1.97,0.00057,2.03,4.0,0,0.000549,2.22,-8.64,762.2,400.2,454.9,442603.08,439578,0,0.36937003841730753,495.7119539070654,362.00000000000006,0.4009142778050877,6.990046375283932e+39,8.907643465650801e+29,2.6952293918792876,-0.4325383354192229,-3.39694847689603,39.844480057070875,29.949762825784628
344,FRB20190226A,-9999,-9999,58.83,31.93,-16.49,600.1,0.0,1.1,0.0,1.8,601.5727,510.3,494.4,0.98,0.00049,1.45,1.42,0,0.000453,2.21,-4.0,800.2,400.2,527.9,206740.034,204586,0,0.4912107489377109,596.4842995750845,400.00000000000006,0.30377999911997833,5.187736981111127e+39,3.4393585627232103e+30,2.7755990168284197,-0.308732138297553,-3.5174408234876253,39.714977949187734,30.536477454593346
345,FRB20190226B,-9999,-9999,273.57,61.81,28.02,630.8,0.0,3.8,0.0,6.7,631.603,580.9,586.2,18.68,0.0049,0.38,2.38,0,0.004,29.9,-39.3,745.3,459.4,585.2,679608.542,680346,0,0.5702421984395054,448.93224453385454,285.9,2.5473777255350605,1.3093254204633996e+40,2.7422972497675685e+27,2.6521807996992868,-0.24394064765210288,-2.5939066530133355,40.117047599757164,27.43811452811105
346,FRB20190226C,-9999,-9999,17.46,26.76,-35.93,826.5,0.0,1.2,0.0,2.3,827.77,783.3,792.2,4.92,0.0015,0.39,1.41,0,0.00131,6.6,-42.0,548.3,400.2,433.3,443501.09,443834,0,0.7952890574237872,265.88230940446283,148.09999999999997,0.7296875088626843,1.1276521797959688e+40,1.452952345688199e+29,2.4246894423198664,-0.09947499306989083,-3.136863088142894,40.052175163752544,29.162251370427377
347,FRB20190227A,-9999,-9999,108.41,56.34,25.29,393.1,0.0,3.3,0.0,5.3,394.0388,330.6,327.8,3.93,0.0013,3.58,12.5,0,0.001296,1.74,-2.15,800.2,400.2,599.9,477698.109,444442,0,0.2858728602158402,514.3491440863362,400.00000000000006,1.0078756929222847,1.6948421016887122e+40,1.335388266089222e+29,2.7112580214742312,-0.5438270731064229,-2.9965930286116937,40.229129243801914,29.12560755581607
348,FRB20190227B,-9999,-9999,220.54,39.8,63.82,331.6,0.0,1.0,0.0,1.6,331.2289,307.3,309.0,0.98,0.00047,0.48,0.71,0,0.000403,-0.5,-0.8,800.2,400.2,400.2,222697.198,221914,0,0.2585225486181083,503.40901944724345,400.00000000000006,0.3202167497455686,5.215620354236721e+38,5.254512636807116e+29,2.7019209924222696,-0.5875015712805229,-3.494555954953198,38.71730597151591,29.72053244082841
349,FRB20190228A,-9999,-9999,183.48,22.9,80.51,439.9,0.0,16.4,0.0,25.9,419.0825,398.9,399.5,30.47,0.01891,1.79,35.8,0,0.00225,52.6,-51.9,800.2,538.4,664.7,2258857.629,2240473,0,0.3649010377972261,357.3310916953139,261.80000000000007,1.6484711621519528,8.914029196506706e+40,1.499509069063104e+27,2.5530708061947123,-0.4378249014778628,-2.782918645868613,40.95007405221605,27.17594909672586
350,FRB20190228B,-9999,-9999,50.01,81.94,20.61,1125.8,13.8,5.3,24.7,9.8,1115.2461,1043.9,1035.6,23.59,0.01459,4.8,66.0,0,0.00097,5.84,-14.5,729.1,400.2,489.5,1575936.106,1566201,0,1.0870674923939272,686.4364982483627,328.90000000000003,0.4647669534095334,1.1055432760992528e+42,1.1300198285149794e+29,2.8366003671577413,0.03625650881886608,-3.3327647594088416,42.04357574755087,29.053086064137478
351,FRB20190301B,-9999,-9999,69.5,74.08,17.71,619.5,5.5,0.8,10.8,1.5,621.333,538.5,521.9,3.93,0.0016,0.4,0.85,0,0.00132,-1.5,-13.4,575.5,400.2,400.2,462299.822,460250,0,0.5228460861429246,266.9549189008547,175.3,0.8667980382333353,2.6765458344255766e+39,1.1671492135903132e+29,2.426437927560726,-0.28162613862127217,-3.0620820802610815,39.427574684845425,29.06712638174922
352,FRB20190301C,-9999,-9999,171.83,34.93,70.42,805.5,0.0,2.4,0.0,3.9,802.913,782.4,790.7,11.799999999999999,0.0084,0.34,2.32,0,0.00124,-2.4,0.7,800.2,400.2,400.2,1179259.623,1176473,0,0.794288528598685,717.7154114394741,400.00000000000006,0.691081718595405,1.7093706486785768e+40,2.574891253803399e+28,2.855952271899393,-0.1000217096428113,-3.1604705954091954,40.23283624248824,28.41075889206832
353,FRB20190301D,-9999,-9999,278.72,74.68,27.18,1159.7,9.6,1.4,15.1,2.5,1160.692,1107.6,1111.7,5.8999999999999995,0.000535,0.39,1.5,0,0.00036,3.6,-29.4,562.7,400.2,425.4,409150.518,408569,0,1.159339724540722,350.8927052378674,162.50000000000006,0.16671762942561982,2.473094334317294e+40,2.2011241332024324e+29,2.545174339694826,0.06421071713200885,-3.7780184736126454,40.39324068251256,29.342644535440517
354,FRB20190301A,-9999,FRB20190222A,313.06,69.83,15.88,461.0,0.0,7.5,0.0,14.0,459.5613,372.4,358.8,5.8999999999999995,0.00156,1.83,8.6,0,0.001471,68.9,-87.9,696.0,503.6,592.1,616152.983,610116,1,0.3344192419685785,256.7422621547545,192.39999999999998,1.1023522096623346,1.592384603357984e+40,4.301682836641991e+28,2.4094973634508863,-0.4757087418778935,-2.9576796230215616,40.20204796977303,28.633638386671155
355,FRB20190301A,-9999,FRB20190222A,313.06,69.83,15.88,461.0,0.0,7.5,0.0,14.0,459.5613,372.4,358.8,5.8999999999999995,0.00156,1.83,8.6,1,0.00124,69.0,-99.0,662.1,487.8,568.3,616152.983,610116,1,0.3344192419685785,232.58927387512324,174.3,0.9292431950926545,1.5283772506136501e+40,4.669530288340587e+28,2.366589682859085,-0.4757087418778935,-3.0318706105868567,40.184230564735756,28.669273196745696
356,FRB20190302A,-9999,-9999,34.8,61.34,0.24,1009.3,0.0,15.6,0.0,27.9,1034.239,813.5,722.0,106.17,0.0902,0.56,35.0,0,0.0071,-4.35,2.99,800.2,400.2,400.2,9092628.522,9070841,0,0.828878480612265,731.5513922449062,400.00000000000006,3.882160611143004,2.8084725065662287e+41,5.705349539364279e+26,2.864244841171347,-0.08150913539418408,-2.410926501124309,41.448470176723816,26.756282256706363
357,FRB20190303B,-9999,-9999,128.74,66.03,35.06,192.5,0.0,7.1,0.0,13.3,193.50698,146.4,153.4,4.92,0.001574,9.4,42.0,0,0.000715,-1.678,-2.56,786.7,400.2,400.2,525390.747,477881,0,0.06112411735981736,410.1244713595695,386.50000000000006,0.673813730460666,1.6087044689567732e+39,2.128728908493663e+28,2.6129156835994807,-1.2137873990916928,-3.1714601435440564,39.20647626828189,28.328120357989942
358,FRB20190303C,-9999,-9999,173.24,26.32,72.48,1088.6,0.0,3.0,0.0,4.8,1089.655,1066.6,1070.5,5.8999999999999995,0.002,0.8,3.46,0,0.00176,0.5,-2.3,800.2,400.2,449.8,460184.558,452954,0,1.1127687101876975,845.1074840750791,400.00000000000006,0.8330301331676019,5.572565564099422e+40,3.731072460144242e+29,2.9269119477332635,0.046404905280292466,-3.079339288591151,40.74605518688024,29.571833683437834
359,FRB20190303D,-9999,-9999,179.57,70.84,45.64,710.1,14.5,1.5,29.4,3.1,711.151,674.1,682.3,2.9499999999999997,0.001,0.59,1.17,0,0.00081,-0.9,-5.6,704.3,400.2,400.2,468396.617,469978,0,0.6739749202206845,509.05577323911007,304.09999999999997,0.48387821717975055,6.18878488330039e+39,5.132432391931946e+29,2.7067653671757124,-0.17135626401722748,-3.3152639281529304,39.79160538726233,29.710323237242967
360,FRB20190303A,-9999,FRB20190303A,208.03,48.24,65.81,223.2,0.0,5.1,0.0,10.6,221.667,191.8,199.9,3.93,0.00296,0.47,2.54,0,0.00167,63.3,-69.0,757.7,526.3,631.5,392213.978,392153,1,0.11873027103162295,258.87418471671765,231.4000000000001,1.4927637548057322,5.934560909463856e+38,2.5898496497023396e+27,2.4130887441619118,-0.9254385408098905,-2.8260089183985975,38.77338859158861,27.413274552421043
361,FRB20190304A,-9999,-9999,124.51,74.61,31.79,483.6,10.8,1.8,18.5,3.2,483.727,433.9,439.2,2.9499999999999997,0.000901,0.71,2.9,0,0.000408,6.3,-67.3,504.7,400.2,419.4,394960.166,390329,0,0.4048677100836088,146.8086757037371,104.5,0.290418803899848,5.648695448756621e+39,1.9760875667684717e+29,2.166751721104081,-0.39268685867664727,-3.5369752675671284,39.75194816023997,29.29580618565734
362,FRB20190304B,-9999,-9999,204.86,24.19,78.8,470.7,0.0,0.9,0.0,1.5,470.0053,447.4,449.8,2.9499999999999997,0.000622,0.67,2.22,0,0.00033,-1.24,-7.4,646.5,400.2,400.2,458841.965,456601,0,0.4202059528535784,349.7967261878364,246.3,0.23236066525206475,4.4557654965221904e+39,2.211545375823065e+29,2.5438157405194133,-0.3765377994475619,-3.633837388802423,39.6489223261858,29.344695854520637
363,FRB20190304C,-9999,-9999,223.01,26.72,63.18,564.5,0.0,1.9,0.0,3.1,564.991,542.9,542.5,2.9499999999999997,0.0011,0.53,1.32,0,0.000948,22.3,-87.0,535.2,400.2,454.9,386461.932,387290,0,0.5277732195845315,206.24938464391184,135.00000000000006,0.6205109422312054,4.8165396395133434e+39,2.1655699664178184e+29,2.3143926614830432,-0.2775526506482489,-3.2072505556499706,39.68273513882566,29.335572219715967
364,FRB20190308C,-9999,-9999,188.36,44.39,72.36,498.2,0.0,3.7,0.0,6.8,500.519,477.4,480.5,21.63,0.00229,0.47,4.8,0,0.0004,15.2,-61.0,550.7,400.2,453.4,666517.7,662100,0,0.45415795186357644,218.85077175546832,150.50000000000006,0.2750732817486436,1.2813688935869357e+40,2.63936951435862e+27,2.3401480824481062,-0.34279307733547215,-3.5605515911902814,40.107674176884245,27.421500196136254
365,FRB20190308C,-9999,-9999,188.36,44.39,72.36,498.2,0.0,3.7,0.0,6.8,500.519,477.4,480.5,21.63,0.00229,0.47,4.8,1,0.00055,13.9,-60.5,545.7,400.2,449.0,666517.7,662100,0,0.45415795186357644,211.57998199615045,145.50000000000006,0.37822576240438494,1.2689339065296296e+40,2.691352267514268e+27,2.32547457584017,-0.34279307733547215,-3.422248893024,40.103439002097076,27.429970545710606
366,FRB20190308B,-9999,-9999,38.59,83.62,21.35,179.5,2.5,1.2,5.1,2.5,180.18,111.5,106.0,1.97,0.000134,1.11,1.39,0,0.000186,18.6,-52.9,587.9,400.2,477.2,392158.517,391540,0,0.015396711944144647,190.58996283191595,187.7,0.1831796359118322,3.940614241288819e+36,6.844871960794684e+26,2.2801000253605785,-1.8125720153310982,-3.737122808521316,36.59556392253891,26.83536532869493
367,FRB20190308B,-9999,-9999,38.59,83.62,21.35,179.5,2.5,1.2,5.1,2.5,180.18,111.5,106.0,1.97,0.000134,1.11,1.39,1,0.00052,9.5,-37.0,585.3,400.2,455.5,392158.517,391540,0,0.015396711944144647,187.94993138086116,185.09999999999997,0.5121151111513588,3.761420341381092e+36,7.512585644815118e+26,2.274042171492136,-1.8125720153310982,-3.290632409104433,36.57535186884962,26.875789436073504
368,FRB20190309A,-9999,-9999,278.96,52.41,23.47,357.5,0.0,1.2,0.0,2.4,356.9,298.3,303.9,1.97,0.00075,0.39,0.72,0,0.000581,12.9,-64.0,535.8,400.2,442.9,402430.771,403706,0,0.2478951245478875,169.2145788886935,135.59999999999997,0.4655839970610482,5.366687522204943e+38,7.908896850009781e+28,2.228437777486419,-0.6057320145906732,-3.3320019555650435,38.72970630903161,28.89811591139094
369,FRB20190313B,-9999,-9999,101.98,74.13,25.78,1192.1,18.0,2.6,31.0,4.6,1191.248,1131.4,1131.6,7.86,0.00444,0.67,2.74,0,0.00064,-1.5,0.7,800.2,400.2,400.2,214310.108,213401,0,1.186466868088627,874.586747235451,400.00000000000006,0.2927096720928031,4.443264202771062e+40,2.5169640794730663e+29,2.94180289211915,0.07425561511367153,-3.5335629268073006,40.64770213777253,29.400877017615127
